idHermandad;tipoPaso;hora;localizacion;difHora;esCarreraOficial
59;CRUZGUIA;06:30;Campana;06:38;1
59;CRUZGUIA;07:00;Plaza;07:18;1
59;CRUZGUIA;07:30;S. Miguel;07:44;1
59;CRUZGUIA;08:00;Palos;08:03;1
59;CRUZGUIA;08:30;Francos;;0
59;CRUZGUIA;09:00;Jesús Tres Caídas;;0
59;CRUZGUIA;09:30;Pl. Cristo de Burgos;;0
59;CRUZGUIA;10:00;Escuelas Pías;;0
59;CRUZGUIA;10:30;Pinto;;0
59;CRUZGUIA;11:00;Entrada;;0
59;PALIO;04:00;Salida;;0
59;PALIO;04:30;Matahacas;;0
59;PALIO;05:00;Doña María Coronel;;0
59;PALIO;05:30;Sta Ángela de la Cruz;;0
59;PALIO;06:00;Alcázares;;0
59;PALIO;06:30;Laraña;;0
59;PALIO;07:00;Orfila;;0
59;PALIO;07:30;Campana;07:46;1
59;PALIO;08:00;Plaza;08:26;1
59;PALIO;08:30;S. Miguel;08:52;1
59;PALIO;09:00;Palos;09:11;1
59;PALIO;09:30;Argote de Molina;;0
59;PALIO;10:00;Francos;;0
59;PALIO;10:30;Cuesta del Rosario;;0
59;PALIO;11:00;Boteros;;0
59;PALIO;11:30;Pl. Cristo de Burgos;;0
59;PALIO;12:00;Juan de Mesa;;0
59;PALIO;12:30;Escuelas Pías;;0
59;PALIO;13:00;Valle;;0
59;PALIO;13:30;Entrada;13:45;0
60;CRUZGUIA;16:30;Salida;16:25;0
60;CRUZGUIA;17:00;Gamazo;;0
60;CRUZGUIA;17:30;Plaza Nueva;;0
60;CRUZGUIA;18:00;Campana;18:20;1
60;CRUZGUIA;18:30;Plaza;19:00;1
60;CRUZGUIA;19:00;S. Miguel;19:26;1
60;CRUZGUIA;19:30;P. Palos;19:45;1
60;CRUZGUIA;20:00;Santo Tomás;;0
60;CRUZGUIA;20:30;Santander;;0
60;CRUZGUIA;21:00;Dos de Mayo;;0
60;CRUZGUIA;21:30;Entrada;21:35;0
60;PALIO;17:00;Salida;17:15;0
60;PALIO;17:30;Arfe;;0
60;PALIO;18:00;Gamazo;;0
60;PALIO;18:30;Campana;18:50;1
60;PALIO;19:00;Plaza;19:30;1
60;PALIO;19:30;S. Miguel;19:56;1
60;PALIO;20:00;P. Palos;20:15;1
60;PALIO;20:30;Pl. Triunfo;;0
60;PALIO;21:00;Santo Tomás;;0
60;PALIO;21:30;Temprado;;0
60;PALIO;22:00;Dos de Mayo;;0
60;PALIO;22:30;Entrada;22:25;0
61;CRUZGUIA;17:30;Salida;17:50;0
61;CRUZGUIA;18:00;Zaragoza;;0
61;CRUZGUIA;18:30;Campana;18:50;1
61;CRUZGUIA;19:00;Plaza;19:30;1
61;CRUZGUIA;19:30;S. Miguel;19:56;1
61;CRUZGUIA;20:00;P. Palos;20:15;1
61;CRUZGUIA;20:30;Pl. Triunfo;;0
61;CRUZGUIA;21:00;Castelar;;0
61;CRUZGUIA;21:30;Pl. Molviedro;;0
61;CRUZGUIA;22:00;Zaragoza;;0
61;CRUZGUIA;22:30;Entrada;;0
61;PASO;18:00;Salida;18:10;0
61;PASO;18:30;Plaza Nueva;;0
61;PASO;19:00;Campana;19:10;1
61;PASO;19:30;Plaza;19:50;1
61;PASO;20:00;S. Miguel;20:16;1
61;PASO;20:30;Palos;20:35;1
61;PASO;21:00;Fray Cefer. Glez.;;0
61;PASO;21:30;Castelar;;0
61;PASO;22:00;Pl. Molviedro;;0
61;PASO;22:30;Zaragoza;;0
61;PASO;23:00;Entrada;22:45;0
62;CRUZGUIA;16:00;Salida;15:45;0
62;CRUZGUIA;16:30;Castilla - Callao;;0
62;CRUZGUIA;17:00;Altozano;;0
62;CRUZGUIA;17:30;Pte. de Triana;;0
62;CRUZGUIA;18:00;Reyes Católicos;;0
62;CRUZGUIA;18:30;San Pablo;;0
62;CRUZGUIA;19:00;Campana;19:10;1
62;CRUZGUIA;19:30;Plaza;19:50;1
62;CRUZGUIA;20:00;S. Miguel;20:16;1
62;CRUZGUIA;20:30;P. Palos;20:35;1
62;CRUZGUIA;21:00;Fray C. González;;0
62;CRUZGUIA;21:30;Arfe;;0
62;CRUZGUIA;22:00;Past. y Landero;;0
62;CRUZGUIA;22:30;Reyes Católicos;;0
62;CRUZGUIA;23:00;Pl. Altozano;;0
62;CRUZGUIA;23:30;Castilla;;0
62;CRUZGUIA;00:00;Castilla;;0
62;CRUZGUIA;00:30;Castilla;;0
62;CRUZGUIA;01:00;Entrada;;0
62;PALIO;17:00;Salida;;0
62;PALIO;17:30;Castilla;;0
62;PALIO;18:00;Callao;;0
62;PALIO;18:30;Pte. de Triana;;0
62;PALIO;19:00;Reyes Católicos;;0
62;PALIO;19:30;San Pablo;;0
62;PALIO;20:00;O´Donnell;;0
62;PALIO;20:30;Campana;20:28;1
62;PALIO;21:00;Plaza;21:08;1
62;PALIO;21:30;S. Miguel;21:34;1
62;PALIO;22:00;P. Palos;21:53;1
62;PALIO;22:30;Arfe;;0
62;PALIO;23:00;Adriano;;0
62;PALIO;23:30;Past. y Landero;;0
62;PALIO;00:00;Pte. de Triana;;0
62;PALIO;00:30;San Jorge;;0
62;PALIO;01:00;Castilla;;0
62;PALIO;01:30;Pl. Chapina;;0
62;PALIO;02:00;Castilla;;0
62;PALIO;02:30;Entrada;02:35;0
63;CRUZGUIA;18:00;Salida;;0
63;CRUZGUIA;18:30;Pte. de Triana;;0
63;CRUZGUIA;19:00;Reyes Católicos;;0
63;CRUZGUIA;19:30;Rioja;;0
63;CRUZGUIA;20:00;Velázquez;;0
63;CRUZGUIA;20:30;Campana;20:28;1
63;CRUZGUIA;21:00;Plaza;21:08;1
63;CRUZGUIA;21:30;S. Miguel;21:34;1
63;CRUZGUIA;22:00;P. Palos;21:53;1
63;CRUZGUIA;22:30;Pl. Triunfo;;0
63;CRUZGUIA;23:00;Santander;;0
63;CRUZGUIA;23:30;Temprado;;0
63;CRUZGUIA;00:00;Adriano;;0
63;CRUZGUIA;00:30;Pte. de Triana;;0
63;CRUZGUIA;01:00;Pl. Altozano;;0
63;CRUZGUIA;01:30;Callao;;0
63;CRUZGUIA;02:00;Entrada;01:50;0
63;PALIO;18:30;Salida;18:39;0
63;PALIO;19:00;Pte. de Triana;;0
63;PALIO;19:30;Reyes Católicos;;0
63;PALIO;20:00;Rioja;;0
63;PALIO;20:30;Velázquez;;0
63;PALIO;21:00;Campana;21:07;1
63;PALIO;21:30;Plaza;21:47;1
63;PALIO;22:00;S. Miguel;22:13;1
63;PALIO;22:30;P. Palos;22:32;1
63;PALIO;23:00;Pl. Triunfo;;0
63;PALIO;23:30;Santander;;0
63;PALIO;00:00;Temprado;;0
63;PALIO;00:30;Adriano;;0
63;PALIO;01:00;Pte. de Triana;;0
63;PALIO;01:30;Pl. Altozano;;0
63;PALIO;02:00;Callao;;0
63;PALIO;02:30;Castilla;;0
63;PALIO;03:00;Entrada;02:45;0
64;CRUZGUIA;19:30;Salida;19:40;0
64;CRUZGUIA;20:00;Villegas;;0
64;CRUZGUIA;20:30;Cuna;;0
64;CRUZGUIA;21:00;Campana;21:07;1
64;CRUZGUIA;21:30;Plaza;21:47;1
64;CRUZGUIA;22:00;S. Miguel;22:13;1
64;CRUZGUIA;22:30;P. Palos;22:32;1
64;CRUZGUIA;23:00;Francos;;0
64;CRUZGUIA;23:30;Entrada;;0
64;PALIO;20:00;Salida;20:15;0
64;PALIO;20:30;Villegas;;0
64;PALIO;21:00;Cuna;;0
64;PALIO;21:30;Campana;21:41;1
64;PALIO;22:00;Plaza;22:21;1
64;PALIO;22:30;S. Miguel;22:47;1
64;PALIO;23:00;P. Palos;23:06;1
64;PALIO;23:30;Francos;;0
64;PALIO;00:00;Entrada;00:15;0
65;CRUZGUIA;20:30;Salida;;0
65;CRUZGUIA;21:00;Rioja;;0
65;CRUZGUIA;21:30;Campana;21:41;1
65;CRUZGUIA;22:00;Plaza;22:21;1
65;CRUZGUIA;22:30;S. Miguel;22:47;1
65;CRUZGUIA;23:00;P. Palos;23:06;1
65;CRUZGUIA;23:30;Fray C. González;;0
65;CRUZGUIA;00:00;Arfe;;0
65;CRUZGUIA;00:30;Pta. del Arenal;;0
65;CRUZGUIA;01:00;Zaragoza;;0
65;CRUZGUIA;01:30;Entrada;;0
65;PALIO;21:00;Salida;21:03;0
65;PALIO;21:30;Rioja;;0
65;PALIO;22:00;Campana;22:15;1
65;PALIO;22:30;Plaza;22:55;1
65;PALIO;23:00;S. Miguel;23:21;1
65;PALIO;23:30;P. Palos;23:40;1
65;PALIO;00:00;Fray C. González;;0
65;PALIO;00:30;Arfe;;0
65;PALIO;01:00;Castelar;;0
65;PALIO;01:30;Doña Guiomar;;0
65;PALIO;02:00;San Pablo;;0
65;PALIO;02:30;Entrada;;0
66;CRUZGUIA;20:00;Salida;;0
66;CRUZGUIA;20:30;S. J. de la Palma;;0
66;CRUZGUIA;21:00;Alberto Lista;;0
66;CRUZGUIA;21:30;Pl. San Andrés;;0
66;CRUZGUIA;22:00;Campana;22:15;1
66;CRUZGUIA;22:30;Plaza;22:55;1
66;CRUZGUIA;23:00;S. Miguel;23:21;1
66;CRUZGUIA;23:30;P. Palos;23:40;1
66;CRUZGUIA;00:00;Arg. de Molina;;0
66;CRUZGUIA;00:30;C. del Rosario;;0
66;CRUZGUIA;01:00;Pl. C. de Burgos;;0
66;CRUZGUIA;01:30;Entrada;;0
66;PASO;20:30;Salida;;0
66;PASO;21:00;Feria;;0
66;PASO;21:30;Cervantes;;0
66;PASO;22:00;San Miguel;;0
66;PASO;22:30;Campana;22:35;1
66;PASO;23:00;Plaza;23:15;1
66;PASO;23:30;S. Miguel;23:41;1
66;PASO;00:00;P. Palos;00:00;1
66;PASO;00:30;Francos;;0
66;PASO;01:00;Alfalfa;;0
66;PASO;01:30;Dña. Mª Coronel;;0
66;PASO;02:00;Entrada;;0
67;CRUZGUIA;12:30;Salida;12:45;0
67;CRUZGUIA;13:00;Virgen del Sol;;0
67;CRUZGUIA;13:30;Enramadilla;;0
67;CRUZGUIA;14:00;Catalina de Rib.;;0
67;CRUZGUIA;14:30;Cano y Cueto;;0
67;CRUZGUIA;15:00;San José;;0
67;CRUZGUIA;15:30;Muñoz y Pabón;;0
67;CRUZGUIA;16:00;C. del Rosario;;0
67;CRUZGUIA;16:30;Jovellanos;;0
67;CRUZGUIA;17:00;Campana;17:15;1
67;CRUZGUIA;17:30;Plaza;17:55;1
67;CRUZGUIA;18:00;S. Miguel;18:21;1
67;CRUZGUIA;18:30;Palos;18:40;1
67;CRUZGUIA;19:00;Pl. Triunfo;;0
67;CRUZGUIA;19:30;Puerta de Jerez;;0
67;CRUZGUIA;20:00;D. Juan Austria;;0
67;CRUZGUIA;20:30;Enramadilla;;0
67;CRUZGUIA;21:00;Avión C. Vientos;;0
67;CRUZGUIA;21:30;Virgen del Sol;;0
67;CRUZGUIA;22:00;Entrada;;0
67;PALIO;13:00;Salida;13:15;0
67;PALIO;13:30;Virgen del Sol;;0
67;PALIO;14:00;Avda. Carlos V;;0
67;PALIO;14:30;Catalina de Rib.;;0
67;PALIO;15:00;Cano y Cueto;;0
67;PALIO;15:30;San José;;0
67;PALIO;16:00;Candilejo;;0
67;PALIO;16:30;C. del Rosario;;0
67;PALIO;17:00;Jovellanos;;0
67;PALIO;17:30;Campana;17:35;1
67;PALIO;18:00;Plaza;18:15;1
67;PALIO;18:30;S. Miguel;18:41;1
67;PALIO;19:00;Palos;19:00;1
67;PALIO;19:30;Mig. de Mañara;;0
67;PALIO;20:00;Puerta de Jerez;;0
67;PALIO;20:30;Avda. Carlos V;;0
67;PALIO;21:00;Enramadilla;;0
67;PALIO;21:30;Avión C. Vientos;;0
67;PALIO;22:00;Virgen del Sol;;0
67;PALIO;22:30;Entrada;22:45;0
68;CRUZGUIA;15:00;Salida;15:20;0
68;CRUZGUIA;15:30;Pl. San Marcos;;0
68;CRUZGUIA;16:00;Dueñas;;0
68;CRUZGUIA;16:30;Alcázares;;0
68;CRUZGUIA;17:00;Laraña;;0
68;CRUZGUIA;17:30;Campana;17:35;1
68;CRUZGUIA;18:00;Plaza;18:15;1
68;CRUZGUIA;18:30;S. Miguel;18:41;1
68;CRUZGUIA;19:00;Palos;19:00;1
68;CRUZGUIA;19:30;Francos;;0
68;CRUZGUIA;20:00;C. del Rosario;;0
68;CRUZGUIA;20:30;Sales y Ferré;;0
68;CRUZGUIA;21:00;Dña. Mª Coronel;;0
68;CRUZGUIA;21:30;Pl. Santa Isabel;;0
68;CRUZGUIA;22:00;Entrada;21:42;0
68;PALIO;16:00;Salida;16:05;0
68;PALIO;16:30;Dueñas;;0
68;PALIO;17:00;S. Ángela Cruz;;0
68;PALIO;17:30;Imagen;;0
68;PALIO;18:00;Campana;18:07;1
68;PALIO;18:30;Plaza;18:47;1
68;PALIO;19:00;S. Miguel;19:13;1
68;PALIO;19:30;Palos;19:32;1
68;PALIO;20:00;Francos;;0
68;PALIO;20:30;C. del Rosario;;0
68;PALIO;21:00;Odreros;;0
68;PALIO;21:30;Dña. Mª Coronel;;0
68;PALIO;22:00;Pl. San Marcos;;0
68;PALIO;22:30;Entrada;22:40;0
69;CRUZGUIA;15:30;Salida;;0
69;CRUZGUIA;16:00;Mª Auxiliadora;;0
69;CRUZGUIA;16:30;Puñonrostro;;0
69;CRUZGUIA;17:00;Alm. Apodaca;;0
69;CRUZGUIA;17:30;Encarnación;;0
69;CRUZGUIA;18:00;Campana;18:07;1
69;CRUZGUIA;18:30;Plaza;18:47;1
69;CRUZGUIA;19:00;S. Miguel;19:13;1
69;CRUZGUIA;19:30;Palos;19:32;1
69;CRUZGUIA;20:00;Francos;;0
69;CRUZGUIA;20:30;C. del Rosario;;0
69;CRUZGUIA;21:00;Boteros;;0
69;CRUZGUIA;21:30;Pl. San Leandro;;0
69;CRUZGUIA;22:00;Jáuregui;;0
69;CRUZGUIA;22:30;Valle;;0
69;CRUZGUIA;23:00;Sol;;0
69;CRUZGUIA;23:30;Madre I. Trinidad;;0
69;CRUZGUIA;00:00;Entrada;;0
69;PALIO;16:00;Salida;16:20;0
69;PALIO;16:30;Mª Auxiliadora;;0
69;PALIO;17:00;Valle;;0
69;PALIO;17:30;Ponce de León;;0
69;PALIO;18:00;Laraña;;0
69;PALIO;18:30;J. Lasso Vega;;0
69;PALIO;19:00;Campana;19:02;1
69;PALIO;19:30;Plaza;19:42;1
69;PALIO;20:00;S. Miguel;20:08;1
69;PALIO;20:30;Palos;20:27;1
69;PALIO;21:00;Francos;;0
69;PALIO;21:30;C. del Rosario;;0
69;PALIO;22:00;Boteros;;0
69;PALIO;22:30;F. Carrión Mejías;;0
69;PALIO;23:00;P.J. de Córdoba;;0
69;PALIO;23:30;Valle;;0
69;PALIO;00:00;C. Cinco Llagas;;0
69;PALIO;00:30;Sol;;0
69;PALIO;01:00;Entrada;01:30;0
70;CRUZGUIA;18:30;Salida;18:45;0
70;CRUZGUIA;19:00;Campana;19:02;1
70;CRUZGUIA;19:30;Plaza;19:42;1
70;CRUZGUIA;20:00;S. Miguel;20:08;1
70;CRUZGUIA;20:30;Palos;20:27;1
70;CRUZGUIA;21:00;Hernando Colón;;0
70;CRUZGUIA;21:30;Tetuán;;0
70;CRUZGUIA;22:00;Alfonso XII;;0
70;CRUZGUIA;22:30;Entrada;;0
70;DUELO;19:00;Salida;19:15;0
70;DUELO;19:30;Campana;19:47;1
70;DUELO;20:00;Plaza;20:27;1
70;DUELO;20:30;S. Miguel;20:53;1
70;DUELO;21:00;Palos;21:12;1
70;DUELO;21:30;Alemanes;;0
70;DUELO;22:00;Hernando Colón;;0
70;DUELO;22:30;O´Donnell;;0
70;DUELO;23:00;Entrada;;0
71;CRUZGUIA;18:30;Salida;18:50;0
71;CRUZGUIA;19:00;Trajano;;0
71;CRUZGUIA;19:30;Campana;19:47;1
71;CRUZGUIA;20:00;Plaza;20:27;1
71;CRUZGUIA;20:30;S. Miguel;20:55;1
71;CRUZGUIA;21:00;Palos;21:12;1
71;CRUZGUIA;21:30;Alemanes;;0
71;CRUZGUIA;22:00;Álvarez Quintero;;0
71;CRUZGUIA;22:30;Cuna;;0
71;CRUZGUIA;23:00;Las Cortes;;0
71;CRUZGUIA;23:30;Entrada;;0
71;PASO;19:30;Salida;19:30;0
71;PASO;20:00;J. del Gran Poder;;0
71;PASO;20:30;Campana;20:30;1
71;PASO;21:00;Plaza;21:10;1
71;PASO;21:30;S. Miguel;21:36;1
71;PASO;22:00;Palos;21:55;1
71;PASO;22:30;Chapineros;;0
71;PASO;23:00;Cuna;;0
71;PASO;23:30;J. Lasso Vega;;0
71;PASO;00:00;Pl. San Lorenzo;;0
71;PASO;00:30;Entrada;00:15;0
72;CRUZGUIA;08:30;Salida;;0
72;CRUZGUIA;09:00;Pl. Cronista;;0
72;CRUZGUIA;09:30;Pl. Monte Sión;;0
72;CRUZGUIA;10:00;Alameda Hércules;;0
72;CRUZGUIA;10:30;Trajano;;0
72;CRUZGUIA;11:00;Campana;;1
72;CRUZGUIA;11:30;Plaza;11:40;1
72;CRUZGUIA;12:00;S. Miguel;12:06;1
72;CRUZGUIA;12:30;Palos;12:25;1
72;CRUZGUIA;13:00;Francos;;0
72;CRUZGUIA;13:30;Alfalfa;;0
72;CRUZGUIA;14:00;Pl. Cristo de Burgos;;0
72;CRUZGUIA;14:30;Bustos Tavera;;0
72;CRUZGUIA;15:00;San Luis;;0
72;CRUZGUIA;15:30;Entrada;15:20;0
72;PALIO;09:00;Salida;09:05;0
72;PALIO;09:30;Arrayán;;0
72;PALIO;10:00;Infantes;;0
72;PALIO;10:30;Conde de Torrejón;;0
72;PALIO;11:00;Trajano;;0
72;PALIO;11:30;Campana;11:35;1
72;PALIO;12:00;Plaza;12:15;1
72;PALIO;12:30;S. Miguel;12:41;1
72;PALIO;13:00;Palos;13:00;1
72;PALIO;13:30;Placentines;;0
72;PALIO;14:00;Cuesta del Rosario;;0
72;PALIO;14:30;Sales y Ferré;;0
72;PALIO;15:00;Doña María Coronel;;0
72;PALIO;15:30;Bustos Tavera;;0
72;PALIO;16:00;San Luis;;0
72;PALIO;16:30;Entrada;;0
